Velocidade Inicial	Angulo (alpha)	Distancia Horizontal Forward	Velociade Final Forward	Valor de g Forward	Distancia Horizontal Backward	Velociade Final Backward	Valor de g Backward
7300	0	2504.7893742381184	16.963719143812966	13.224874454231804	2504.0829042586074	16.96508321620958	13.230162456269863
7400	0	2568.1471408213997	16.963557952969097	13.241976503375394	2567.4315360775468	16.9649937757402	13.247238375200524
7500	1	2531.2344811856474	16.963123505427575	13.463939060834964	2530.494281461365	16.965934064455986	13.469954173967196
7500	0	2632.367156379932	16.963169923088874	13.260168986302924	2631.6422905826344	16.964659987564705	13.263884763371703
7600	1	2593.6076967107247	16.963840266809544	13.481285681489314	2592.857571399234	16.96514662654259	13.486864274863654
7600	0	2697.45362198729	16.96413986849616	13.276800083211999	2696.719494673976	16.96569332358355	13.280496408695829
7700	0	2763.410146939687	16.96342972045056	13.292665096746584	2762.6667548296573	16.965041814204014	13.296340228253817
7700	1	2656.814753632668	16.9644434687933	13.499842675753893	2656.0546130437288	16.965791492979516	13.50377179783403
7700	2	2552.182768223598	16.962970150125912	13.710319956760525	2551.3729406140833	16.96509035774794	13.714974701730984
7800	3	2508.2222050268065	16.963859933064462	13.943469050615146	2507.3141469906545	16.964656746577276	13.948463199360011
7800	1	2720.8581642889767	16.963434049164654	13.51598804219368	2720.0881695659905	16.964831724699504	13.51989325580097
7800	2	2613.4934900542235	16.963496714365988	13.727538858446058	2612.671609010334	16.965651302674743	13.732167597712593
7800	0	2830.2392152122143	16.96426095542861	13.30854093683339	2829.4866777061275	16.965927734614446	13.312194462966369
7900	3	2567.6218615426196	16.963034600682946	13.962347843734136	2566.6981294179736	16.965382500056805	13.967781358425933
7900	2	2675.6067363018833	16.964060256226688	13.746103393018092	2674.7728527077084	16.964667301955878	13.75028131345393
7900	0	2897.9422199964197	16.96361348417446	13.323708883282796	2897.1806777014494	16.96533121389565	13.327338954017353
7900	1	2785.7395153386774	16.96405751420661	13.532182043338958	2784.959780443044	16.965502472585385	13.537673731103718
8000	2	2738.523369985336	16.96317701672452	13.762160285335113	2737.677591796013	16.965373351623203	13.766738822829415
8000	4	2519.344177661479	16.963301702955796	14.200912355915978	2518.2700253439393	16.965148675102064	14.207253180187005
8000	3	2627.7902754436273	16.963810586618703	13.979453606695932	2626.8508459264845	16.96459046338555	13.984397540872333
8000	1	2851.4592614938656	16.96331186186863	13.54925105599942	2850.6699065951893	16.9647869641693	13.55311133643579
8000	0	2966.519252218685	16.963164023116093	13.338572447273563	2965.7489780788205	16.964930437993356	13.343667619324108
8100	2	2802.2432969015013	16.964108408010414	13.780034488863922	2801.3857564753425	16.964751730730985	13.784163765101422
8100	1	2918.016560436701	16.964403768475854	13.5648184174777	2917.2178530916663	16.965921857612713	13.56865223672941
8100	0	3035.969475893257	16.96301752488506	13.353159819971543	3035.190667994519	16.964831419215585	13.358222032415657
8100	4	2577.5566086503054	16.962962654559295	14.219740110521363	2576.461145070683	16.96474324894752	14.226053443616399
8100	3	2688.7282164388744	16.96319065774848	13.997584441409677	2687.773037219803	16.965512943112813	14.002960856109741
8200	1	2985.409728170194	16.9643173803766	13.579723339703984	2984.601996151817	16.96587678389611	13.585117044669076
8200	0	3106.290967893694	16.963284054104133	13.36896678594194	3105.5038754471666	16.965131942536164	13.372525648587438
8200	5	2525.0662434258297	16.963478821052863	14.46797192537522	2523.7142895580305	16.96486694845043	14.473785678624589
8200	3	2750.4352471390894	16.9643921809817	14.015834954228051	2749.464393890414	16.965126165746202	14.020730349191833
8200	2	2866.765222540596	16.96380123415145	13.795478506421233	2865.8961114094377	16.966030027319157	13.80000238211781
8200	4	2636.5052221986975	16.964332451080786	14.238682325274812	2635.38828114696	16.96447792046565	14.24448137852757
8300	0	3177.4809579120447	16.964011830201205	13.383069563478216	3176.6859252883037	16.965907601594036	13.386601635411798
8300	1	3053.636240145427	16.963144008601777	13.59556989373176	3052.819669688606	16.96473168470196	13.599351809261389
8300	3	2812.9102006551725	16.964381876824373	14.033323162931387	2811.9237393641324	16.965089076126073	14.038192211517492
8300	2	2932.0870961218834	16.96393315379098	13.812352568083787	2931.2065997005666	16.964606192465556	13.816428589707305
8300	5	2582.018928080243	16.963913565482137	14.486723599143769	2580.633723132285	16.96512081492655	14.492516254114872
8300	4	2696.1899616199153	16.96438027680154	14.256793498164944	2695.0514307462768	16.966014134599742	14.263049371106797
8400	0	3249.5362130580093	16.96370356075592	13.39660202916634	3248.7336142021463	16.96564801545129	13.401567420732988
8400	3	2876.15086529528	16.963228786490298	14.048274617237457	2875.148997365257	16.96548451993935	14.05537153095283
8400	2	2998.2061335075086	16.962981180678952	13.826868777404894	2997.3145352959086	16.965239066587568	13.83302280300821
8400	1	3122.6928190684703	16.964041200381498	13.61000669043683	3121.8677962444413	16.96567200135337	13.615332437449107
8400	4	2756.6099394547355	16.96319871936993	14.27410687613552	2755.449769963153	16.96475247381537	14.280330502087608
8400	5	2639.675532094287	16.962982728288708	14.504602266215556	2638.2563832792207	16.965563637771567	14.512961448857235
8400	6	2525.4455799557054	16.963995901357034	14.740469871900515	2523.0523946609655	16.965965135521376	14.750084843134271
8500	0	3322.4530131005513	16.963961988768112	13.411392265963311	3321.6430790230165	16.965944105062682	13.414874135404641
8500	2	3065.1189998712503	16.964143678238305	13.843259657307026	3064.2165161153653	16.964846765920488	13.84727993039225
8500	1	3192.576161306887	16.963938334331868	13.625409314341983	3191.742754405495	16.965601373814774	13.629138029846104
8500	3	2940.1548129865073	16.964148452309228	14.065230900840467	2939.1374915110487	16.96481267456629	14.070038007466405
8500	5	2698.035706895305	16.963913610306616	14.524721808954453	2696.581850513798	16.964719709909694	14.530475051067114
8500	6	2581.071953350074	16.963905560258514	14.760780172557082	2578.537771671892	16.964484350961406	14.768225250023907
8500	4	2817.7633187276992	16.963992851716934	14.291611207435007	2816.581433053564	16.965465640494667	14.297802983326815
8600	0	3396.228009134394	16.963193248063956	13.424187169277626	3395.4109314692905	16.965229889840355	13.429087749682623
8600	1	3263.2821956285447	16.964391109007753	13.640605320074233	3262.440984741175	16.96452347983467	13.643923249027926
8600	2	3132.8224041849803	16.96429795383589	13.859012097278134	3131.909068808006	16.9650131891507	13.863006700629388
8600	6	2637.3708323708256	16.96401506859597	14.77853506151757	2634.681750482464	16.964637066219687	14.788765288341875
8600	4	2879.647852497985	16.96371549705625	14.310283073656459	2878.444119442	16.9650919564418	14.314526352899946
8600	5	2757.098228314991	16.96363308049966	14.541956107955192	2755.6090733057413	16.96579652362365	14.54819527682525
8600	3	3004.918674988565	16.96404347274073	14.081499207717268	3003.8863193232382	16.96467841808742	14.086277885319296
8700	2	3201.3126120314196	16.963438904849724	13.874140317636872	3200.388831362964	16.96573089334271	13.878522987351024
8700	1	3334.807905420975	16.963796491808225	13.653671749681262	3333.95892466732	16.965543264939797	13.658897267649788
8700	3	3070.4392692424676	16.962931123916103	14.097099207739557	3069.3916858762764	16.965103456747745	14.10229215881318
8700	0	3470.8573651391766	16.96296089997802	13.43824307712435	3470.0334887318627	16.96504089019262	13.4416746436561
8700	4	2942.2608929041357	16.963946875279916	14.326783124334074	2941.0354097252384	16.96523982304157	14.332914594436545
8700	5	2816.8614588526875	16.963786757546202	14.558908766135318	2815.3362839710967	16.965736130559723	14.567165577639447
8700	6	2694.341743946984	16.96442992790245	14.798141169641113	2691.481828741029	16.96492114698878	14.806775501108365
8800	6	2751.983887993693	16.96364355755681	14.816884916463707	2748.9352966965707	16.965388653212756	14.826662551776508
8800	4	3005.5989783094037	16.963167079052255	14.342576887553193	3004.351774608151	16.965938989833454	14.349146849028998
8800	5	2877.323510719078	16.964440163564287	14.577627869875093	2875.7613985644407	16.96459237331981	14.583310963658473
8800	1	3407.149973069579	16.963698999253772	13.66809461176087	3406.2933251492905	16.965486582545445	13.673289428502773
8800	0	3546.338365464006	16.96318465121331	13.450684668675823	3545.5079037272526	16.965324253960453	13.455522283476224
8800	2	3270.5866348741115	16.96309685238769	13.889065886675297	3269.6524428639295	16.96540466369566	13.893421333724968
8800	3	3136.713421634814	16.963930280454175	14.112927884112278	3135.650797490991	16.96451477664134	14.119426554134435
8900	6	2810.2958730119744	16.96328264503861	14.835331134285497	2807.0382137193174	16.96451669919888	14.843545179586522
8900	3	3203.737923112116	16.963901137245276	14.129869077803225	3202.6601508136464	16.966014460027015	14.135007429155184
8900	0	3622.6686982150454	16.963818220476355	13.464370240442411	3621.8316394935487	16.9660084142418	13.469180561510717
8900	2	3340.641486027437	16.96321852811268	13.90378876622201	3339.6969892371176	16.965545331860792	13.90811779811801
8900	1	3480.30603049533	16.964017488900957	13.682319597236537	3479.441879072418	16.96584843033857	13.685949209580249
8900	4	3069.6597004457767	16.962951102542807	14.360040656548964	3068.3906270125185	16.965626362936234	14.364685345258726
9000	2	3411.4751257410967	16.963732086147974	13.918305918865494	3410.520326035235	16.964517734875688	13.922201640792462
9000	3	3271.5099719328255	16.964331575517228	14.144831684611955	3270.417245986164	16.9648605117445	14.149502504019617
9000	5	3000.3325175479504	16.964208233307644	14.611272860000787	2998.69453006761	16.965449134121226	14.617410445173181
9000	1	3554.2743702933485	16.963104816898728	13.695962426331723	3553.4027954489875	16.964981106027604	13.69956987843808
9000	0	3699.8466539836563	16.9631999799429	13.477507632281728	3699.003052947782	16.965442683583106	13.480871855487568
9000	6	2869.2756370713337	16.963384624693813	14.851350644775446	2865.7864100995444	16.965457870891434	14.862868199688023
8900	5	2938.4811274414747	16.96404571100271	14.593559452225325	2936.881744621376	16.965532706206165	14.601746475628659
9100	1	3629.0541451444715	16.96399480546857	13.709774863412296	3628.1750722400584	16.965920534550403	13.71336184287714
9100	0	3777.8716036731284	16.96436128448564	13.49079414868008	3777.021582037193	16.965095226648717	13.493789076482315
9100	2	3483.0861340673114	16.962991732558194	13.932206282469432	3482.1210283738396	16.965365005026847	13.936484874538738
9100	4	3199.936499173474	16.964082189730878	14.392410824178393	3198.6232726066073	16.965019253647704	14.396541020319848
9100	3	3340.027821841604	16.963603049800113	14.159150576293248	3338.9199897509266	16.965678690922736	14.164229597551843
9100	6	2928.9214679701745	16.964012915233692	14.869263615814154	2925.1742173724733	16.965097978776555	14.879248081842803
9000	4	3134.4397907949356	16.963258848089268	14.375394777996798	3133.148671996327	16.96585317860698	14.381898428199719
9200	1	3704.645192869295	16.963467761982237	13.722992641080321	3703.7586843029317	16.96544277579262	13.726559617527917
9200	2	3555.4739941236307	16.96403094032288	13.946294550443952	3554.4984410272996	16.96486800800284	13.950145910002892
9200	0	3856.743860596527	16.964064259442438	13.502118719843546	3855.8873702013357	16.96486825459687	13.506497242543185
9200	3	3409.289792391292	16.963217892523613	14.174997954583494	3408.1666616069256	16.96526510925419	14.180054456414217
9200	4	3266.148004139221	16.963775721211395	14.406874000123087	3264.8124072411238	16.964635486256185	14.412848306329078
9100	5	3062.874266776045	16.963358298013993	14.628250208042761	3061.197040583501	16.965909032692256	14.634864484353429
9200	6	2989.230810822743	16.963613100115328	14.886395944851188	2985.195941063015	16.964990254722064	14.89754371516128
9300	0	3936.4642860956023	16.963811389562267	13.514631537594521	3935.601238012088	16.964672472442206	13.518987735992198
9200	5	3126.1042772672217	16.96303889235133	14.645001229007553	3124.3865283710843	16.965331560336192	14.651590851271223
9300	2	3628.638762001588	16.963633339613096	13.959754139226984	3627.6527838654215	16.964497301866892	13.965202718444667
9300	5	3190.019765122396	16.96321045458032	14.6595461783912	3188.2606596573596	16.96525006182763	14.66610515099914
9300	3	3479.2952925242903	16.963062098922187	14.188881838208815	3478.1567812386857	16.96509516743052	14.193911048324306
9300	6	3050.2013533346253	16.9637571418317	14.903292418122916	3045.845282083377	16.965106969961695	14.913482175878489
9300	1	3781.048725317961	16.962989613228007	13.735985867252893	3780.154635163478	16.965015730362982	13.739533748852159
9300	4	3333.072168139026	16.963869496573217	14.422982910564093	3331.7140082095652	16.964638884577614	14.427071692837245
9400	2	3702.5817041919677	16.963270899385396	13.972982044591717	3701.5849814839376	16.965728145158057	13.978803037862466
9400	1	3858.265880643422	16.964033417262765	13.747625056800365	3857.3641454431513	16.96456033904302	13.752276352154619
9400	4	3400.708247822195	16.964258232324656	14.437017272223406	3399.327212893426	16.964953098272133	14.442934697075255
9400	5	3254.619222650361	16.96384931417267	14.675860051255691	3252.8171757845853	16.96561894278745	14.682396701516998
9400	6	3111.831133026726	16.964437446018486	14.919960473867494	3107.115544487136	16.965404599726522	14.931338017068725
9400	0	4017.035028074239	16.963502476717718	13.526918212132589	4016.165259551698	16.96598453713494	13.53020704017086
9400	3	3550.044401911141	16.96306134685112	14.202541943373737	3548.8902740796298	16.965082235978386	14.207544926175723
9500	2	3777.3044464864347	16.964445941785524	13.987966021672639	3776.296847787075	16.965353687064464	13.991763146309054
9500	1	3936.29944364937	16.963422925656452	13.760152992229445	3935.38989933435	16.965563787403337	13.76515178113645
9500	0	4098.458179256946	16.963077021281883	13.538973129177455	4097.58161146561	16.965615600982925	13.542245946408817
9500	5	3319.900874609711	16.963326660935216	14.691460215942687	3318.054598467616	16.964816493674924	14.697974962720256
9500	3	3621.537835803261	16.963147741002917	14.217683911693404	3620.3677208636645	16.96514430977227	14.222667664777878
9500	4	3469.055765923364	16.963328803018474	14.452211789196152	3467.651434878773	16.965500490461565	14.458562993819465
9500	6	3174.117721161974	16.96408497301876	14.937980678702436	3168.9993343072974	16.9658167921257	14.948981574483193
9600	0	4180.736835657871	16.964034200288474	13.549761737953776	4179.853421852074	16.96507706939168	13.554050395277226
9600	1	4015.151921407317	16.964223901560608	13.772806832675963	4014.2344207093747	16.964850216680652	13.777413374617277
9600	2	3852.809345522556	16.963937451455745	14.000701399028312	3851.790645513263	16.9648723945333	14.004480100135194
9600	6	3237.0594203029527	16.96420459376533	14.953675721895582	3231.4887854417498	16.964700390736336	14.963795379952419
9600	3	3693.7771842382012	16.963213352274817	14.230865632578482	3692.5908700617247	16.96519792569509	14.235825212380607
9600	4	3538.114994344613	16.96411414815513	14.467623501224333	3536.687013379405	16.964635672492687	14.471660411174813
9600	5	3385.863844249303	16.96313789277875	14.706837282916277	3383.9717338613204	16.96590533268967	14.713819526724516
9700	1	4094.8263410706886	16.963277390210397	13.784848226663275	4093.9007322923567	16.965514064503374	13.789799458134851
9700	0	4263.8740832844005	16.963250976479355	13.561351816260323	4262.983647795382	16.965910461438728	13.565960686945852
9700	2	3929.099133012604	16.963277597377537	14.01318988568488	3928.069079982698	16.965801969817242	14.0173451084917
9700	6	3300.654745550902	16.963202025668508	14.968636800797919	3294.5762082217143	16.965082573126193	14.98103828789974
9700	4	3607.886642089791	16.963399874526274	14.48051467437432	3606.434519714154	16.96541260233376	14.486810325118245
9700	5	3452.5074353172995	16.963219559908687	14.72198625889207	3450.5677651530195	16.96568952167703	14.728947468560284
9700	3	3766.764538639641	16.96322170723004	14.245501206931937	3765.561626971674	16.965180818147928	14.25044313553623
9800	3	3840.502162631039	16.963095583768283	14.258183792166301	3839.2824166436067	16.965039557233016	14.263102902398904
9800	1	4175.325888669947	16.963701565549545	13.79701358806438	4174.392012218617	16.96598308922793	13.80194166188412
9800	5	3519.8320312429973	16.963495000292017	14.736902362998668	3517.842829309023	16.965659380899364	14.74384409858649
9800	2	4006.1768304944476	16.964001102985165	14.025823370420827	4005.135237060623	16.964984756599158	14.029566996108935
9800	4	3678.372421800392	16.964267088563496	14.495433659333514	3676.8956752636377	16.964629164352093	14.501255249244782
9800	6	3364.9025775969862	16.964156195151077	14.983900670501672	3358.2529002305337	16.965291090237827	14.99807858811101
9800	0	4347.872954019781	16.963837331927316	13.57304833699994	4346.97540120351	16.964982560396496	13.575932598822552
9900	3	3914.992882964366	16.964378553019237	14.271036996543902	3913.7558784737985	16.964742489593245	14.27551513017983
9900	2	4084.045330532974	16.962977598799604	14.037819000287897	4082.992080636742	16.965544643652194	14.041935628601971
9900	4	3749.5740828678413	16.963519158585644	14.50964537346089	3748.072125996039	16.965357217865087	14.515896169574727
9900	5	3587.8379194354834	16.963900506799938	14.751579926086412	3585.7971053158426	16.965745851917507	14.758504016175547
9900	1	4256.65356927336	16.963944182201107	13.808940608023104	4255.711364202291	16.964702903183646	13.812019423426605
9900	0	4432.736417474418	16.964235786670322	13.583163108392409	4431.831767809506	16.965441765789798	13.587386855511662
10000	3	3990.239750011837	16.963940006930592	14.2848967500416	3988.9851449185194	16.965834525473696	14.289777658129719
10000	2	4162.7076640282685	16.963344658869715	14.049964556239894	4161.642459468573	16.965929514009645	14.054062098010272
10000	1	4338.811869264804	16.964040393326677	13.820637770056095	4337.861340205232	16.964837007682853	13.823701577587457
10000	4	3821.4939811911036	16.964236398512025	14.524046690597084	3819.966286578856	16.96598329416238	14.528476602403762
10000	5	3656.5265199880423	16.964368775719336	14.766014360224384	3654.4317859487883	16.9658821109931	14.772922320440163
10100	3	4066.245251999938	16.963322450317833	14.296832690585585	4064.9727677044984	16.965193341733293	14.301691294263716
10100	1	4421.803003536506	16.964024320521883	13.830672490976246	4420.844112787931	16.964869358742476	13.83516430341694
10100	5	3725.899180208593	16.96328220891308	14.77972597314112	3723.748040047801	16.96601008627651	14.787094974777016
10200	3	4143.012227573808	16.96412207457293	14.308946228492406	4141.721522556735	16.96596645917859	14.313783224424105
10200	5	3795.957792639142	16.963718953934574	14.793665297189012	3793.7475040281247	16.964517055852813	14.800544499194705
10200	4	3967.4985651622496	16.963690694880476	14.549845900783987	3965.9178145430988	16.965260642522793	14.55424485799621
10100	2	4242.166226665412	16.963574453890367	14.061876775870669	4241.089030028319	16.96460809930711	14.065567955298004
10100	4	3894.1345496299414	16.963248074370547	14.535956459908613	3892.580670489491	16.964914563492272	14.542158159902826
10200	2	4322.423148774023	16.963713778099798	14.073566654398737	4321.333845301599	16.96475751143443	14.077239831070681
10300	3	4220.542956465767	16.96326273896844	14.322069212909582	4219.233846801759	16.96506178712858	14.326888808628832
10300	2	4403.4799639413695	16.963822805416008	14.085046931589725	4402.37847765409	16.964873524827986	14.088701583503697
10300	4	4041.58847389606	16.963976412641443	14.561711160966235	4039.980489420625	16.965457869974447	14.56786586165515
10300	5	3866.7045738712195	16.964092481301552	14.809245406299109	3864.4321421893687	16.96449158492017	14.814220888328666
10400	2	4485.337411960552	16.96397041494831	14.09633173376416	4484.223778913165	16.965024198404713	14.099967278409173
10400	3	4298.838947378832	16.963895399673024	14.333728364164788	4297.51120028602	16.965659480601243	14.338525487017415
10400	4	4116.406795830622	16.964146568070937	14.575102433315863	4114.770992769128	16.9655226896392	14.581236736617047
10400	5	3938.141669584061	16.96435525239645	14.82267372146884	3935.8040032838067	16.965908790130012	14.828117751291336
10500	3	4377.901611983068	16.962963516239896	14.344774822208212	4376.555059336714	16.964688120760687	14.349548169551522
10500	4	4191.955760665517	16.964215983535343	14.588251993290658	4190.291574750312	16.96548172296076	14.592607956778576
10500	5	4010.271475204154	16.962944569545655	14.835386462661356	4007.8651543182414	16.965627930683034	14.841294812151322
10600	3	4457.731619229481	16.96365894695353	14.35603771871543	4456.3661137335	16.96534119010307	14.36078753034858
10600	4	4268.237022970199	16.96421399658139	14.59942620953905	4266.544180261106	16.965376724149863	14.605512317376725
10600	5	4083.0963811947936	16.962987907363754	14.848323874304736	4080.617679539053	16.96520985138345	14.854228404627952
10700	5	4156.618445135777	16.962938244111278	14.861022465396948	4154.063405481654	16.964667141063565	14.866924145640946
10700	4	4345.25209707697	16.964217001191212	14.612131125062769	4343.53005095586	16.965259105675294	14.616454776936123
10800	4	4423.001764049866	16.96426617099659	14.624627694499324	4421.250134383645	16.965183379100345	14.628936764105728
10800	5	4230.839748981363	16.964381306237282	14.873950305647094	4228.203998142288	16.9655854771124	14.879850993350662
10900	5	4305.761858029565	16.96422606779713	14.886192737634309	4303.040639987988	16.964868107782248	14.892092421211094
11000	5	4381.386106946218	16.96407685689288	14.898222369996684	4378.574321804821	16.96568141322663	14.904579240065235
11100	5	4457.713428228262	16.963967804415887	14.90822719575686	4454.805598910928	16.964940640098458	14.91640548684856
